	Quality	ID1	ID2	String1	String2
2440	0	1143142	1143187	provision requires secretary Health Human Services sites certify importations be done be	measure requires secretary health services certify reimportation be done
2441	1	2601721	2601662	Ms Pike said was hospitals go deficit Government ensure remained	Ms Pike said was hospitals go deficit promised services be curtailed
2442	1	1063663	1063718	Andrew Luster was captured today Puerto Vallarta Mexico authorities United States said	Andrew Luster was captured Wednesday nightclub beach resort Puerto Vallarta Mexico authorities said
2443	1	753858	753890	's flaw results IE does implement block dialog box	vulnerability is result IE implementing block dialog box
2444	0	1133451	1133285	means Berlusconi be prosecution leaves office scheduled	means Berlusconi be prosecution term ends government falls
2445	0	883265	883025	found blood bones said	one has found blood bones trace child
2446	1	587009	586969	savings come management layoffs pay cuts	airline expects save year management layoffs pay cuts
2447	0	1239028	1239041	Adults were toddlers had brain activity part brain associated coyness	shown pictures faces adults were showed level activity part brain called amygdala
2448	1	783419	783611	John Warner R Va. is considering look issue	John Warner R Va. said plans hearings
2449	0	1495228	1495532	center president Joseph Torsella was struck head was walk ambulance	Joseph Torsella was hit head knocked knees
2450	1	971096	971233	Stanford takes South Carolina today a.m. game College World Series	Stanford plays South Carolina Friday game tournament
2451	0	2686749	2686713	years served faculty Manhattan School Music	Mr. Istomin was piano faculty Manhattan School Music participated Workshops Carnegie Hall
2452	0	1859128	1859177	Cohen recessed hearing afternoon said expected issue findings week	day testimony Cohen recessed hearing afternoon
2453	1	758068	758466	Rep. Louise Slaughter D N.Y. declared Congress United States has outlawed procedure	Congress United States has outlawed procedure said Rep. Louise McIntosh Slaughter D N.Y
2454	0	1765897	1765755	Violence persisted U.S. soldier killed Saturday guarding bank west Baghdad	U.S. soldier was killed hours Saturday guarding bank west Baghdad serviceman died Friday
2455	1	1939644	1939706	Aspen Technology shares dropped cents percent close Nasdaq	afternoon trading Aspen shares were cents percent share
2456	0	2936209	2936065	addition offered United States Israel way work Mr. Arafat	minister position was established spring offered United States Israel way work Arafat
2457	1	308567	308525	called John Howard establish commission abuse	Senate motion called John Howard hold commission abuse
2458	1	2760848	2760814	dollar greenback was trading CAD Bank Canada kept interest rates	dollar greenback rose percent CAD= Bank Canada kept interest rates
2459	1	2229215	2229174	Jerry Cheske said prices have affected plans hotel deals mitigated effect	Jerry Cheske said prices have affected plans hotel deals made
2460	1	716600	716885	Nick Markakis hander Junior College Georgia went Orioles pick	Baltimore took Nick Markakis pitcher outfielder Junior College Georgia
2461	1	1141359	1141157	was Ace Diamonds pack cards depicting fugitives has been issued U.S. troops	was ace diamonds U.S. deck cards showing pictures leaders
2462	1	1153182	1153169	yen gains were capped wariness intervention traders reporting bids smack intervention yen	yen gains were capped wariness intervention traders reporting bids yen be Bank Japan
2463	0	700603	700553	bank was meeting Wednesday expected announce cut Thursday	bank meeting Wednesday is expected announce cut Thursday percentage point
2464	1	1438883	1438633	Werdegar said Intel servers were harmed computer messages thousands recipients were request Hamidi honored	noted Intel servers were harmed thousands Hamidi e-mail recipients were request e-mails stop Hamidi honored
2465	1	762361	762315	Ms. Strayhorn said has hired scholar assist staff	Strayhorn has brought scholar advise reallocation
2466	0	716881	716598	Kansas City drafted outfielder Chris Lubanski High School Pennsylvania pick	Royals chose Chris Lubanski outfielder Pennsylvania hit pick
2467	0	1571034	1571098	number looked profits price increases	per cent cited demand per cent intended boost profits price increases
2468	0	1703384	1703477	Hampton Township is Bay City miles Bloomfield Township	Hampton Township is located kilometers Bay City Michigan Thumb
2469	0	665419	665612	think United States America support speech groups Mr. White said objecting Mr. Olson recommendation	think United States America support speech groups said
2470	0	1158835	1158012	RJR spends NASCAR	NASCAR get year cash concessions
2471	1	578731	578810	conservatives have opposed condom programs saying send message encourage enable teens have sex marriage	groups have opposed programs saying send message effect encourage enable teens have sex marriage
2472	1	2763517	2763576	Terri Schiavo underwent procedure hospice has been living years said father Bob Schindler	tube was removed Wednesday Terri Schiavo hospice has lived years
2473	1	1948503	1948545	Police said conduct DNA tests confirm man identity	DNA tests be performed confirm identity
2474	1	3344358	3344339	Penn Traffic filed reorganization end May	Penn Traffic entered bankruptcy reorganization May
2475	1	3264605	3264648	jury verdict reached Wednesday hours deliberation followed week trial Waagner represented	conviction followed trial man represented
2476	0	2056769	2056762	Actor Noah Wyle has played Dr. John Carter shows inception extended contract show season	Noah Wyle has played Dr. John Carter series launched has inked extension deal producer Warner Bros
2477	1	1295638	1295554	Investigations inspector general Defense Department are way	inspector general Pentagon are investigating
2478	1	961822	962243	Thursday PeopleSoft rejected bid Oracle	Thursday morning PeopleSoft board rejected Oracle takeover offer
2479	0	159377	159256	cases have been reported United States none	cases SARS have been identified United States cases
2480	0	1656909	1656890	woman felt threatened went magistrate office police said	woman reported felt threatened obtained warrant Stackhouse arrest magistrate office
2481	0	1319631	1319681	Goldman decided increase dividend cents share cents citing tax legislation factor move	addition Goldman raised dividend cents share cents
2482	1	1957692	1957818	Medicaid is government program poor	Medicaid receives funding is government program poor
2483	0	2330519	2330395	woman has become Delaware patient contract virus year state Department Health reported	year man has contracted virus case Suffolk County year county health department
2484	1	1793529	1793600	charges racketeering conspiracy fraud theft drug sales felonies carrying penalties years prison	suspects were charged racketeering conspiracy fraud theft drug sales felonies carrying penalties years prison
2485	0	21567	21695	Boeing shares fell percent close Stock Exchange Lockheed slipped percent	Boeing shares fell cents percent p.m. composite trading
2486	1	1596210	1596235	Searches survivors shipwrecks have had be abandoned reasons leaving vessels passengers	shipwrecks search survivors had be abandoned reasons leaving vessels passengers
2487	1	2980078	2980349	weapon turned be Halloween toy	turned weapon was part Halloween costume
2488	1	2221839	2221875	James Sprayregen told court hearing yesterday submit business plan gave indication	James Sprayregen said court hearing company submit business plan Stabilization Board gave timeframe
2489	1	1951468	1951668	were estimated be Iraqis employed enterprises businesses were said	are estimated be Iraqis employed enterprises Iraq businesses are said
2490	1	3408026	3408048	Attackers detonated roadside bomb Sunday U.S. convoy was traveling Fallujah killing soldier wounding others	Attackers detonated roadside bomb yesterday U.S. convoy was travelling Falluja Baghdad killing U.S. soldier wounding others
2491	0	2269403	2269062	others were arrested Monday blocking traffic support university workers	Friday strike supporters were arrested blocking traffic
2492	0	2332188	2332155	p.m. Henri was centered miles St. Petersburg was becoming drifted mph forecasters said	Henri was centered miles Cedar Key was moving mph forecasters said
2493	1	1787964	1787832	Southwest said exercised options delivery Boeing 737-700s year	Boeing said yesterday Southwest exercised options purchase 737s delivery year
2494	0	3107118	3107136	months Nissen found Lipitor stopped plaque buildup patients arteries	months atorvastatin patients had change plaque arteries
2495	1	1822072	1821940	judgment is percent information be declassified become people know Mr. Shelby said NBC's Meet Press	judgement is percent information be declassified become people know
2496	1	1125898	1125882	ATP notification Hewitt lawyers action issued statement Hewitt has added suit	ATP notification Hewitt lawyers action was issued statement April Hewitt has added suit
2497	0	3037584	3037512	citizens state Gov. John Baldacci said	Im citizens state said Gov. John Baldacci casino foe
2498	1	1810461	1810405	Dotson admitted FBI agents shot Dennehy head Patrick had tried shoot arrest warrant released yesterday	arrest warrant released Tuesday Dotson admitted FBI agents shot Dennehy head Patrick had tried shoot
2499	1	2954900	2954875	escalation continues Rowling concludes saga be epidemic Hogwarts headaches years come wrote	escalation continues Rowling concludes saga be epidemic Hogwarts headaches years come
2500	1	1630582	1630654	program downloads material computer allow visitors view is computer owner	program downloads material computer is computer owner
2501	1	780604	780466	Toll Australia transport company week offered NZ75 share Tranz Rail	Toll week offered buy company NZ75c share
2502	0	315786	315654	March board appointed Gov. George Pataki agreed hikes were implemented beginning month	March board were appointed Gov. George Pataki agreed impose hikes
2503	0	786531	786685	point costs reached individual pay percent bill	Medicare pay percent drug costs
2504	0	2232543	2232292	Kuwaitis Palestinians passports were suspects official said	include Kuwaitis Palestinians passports remainder are Iraqis Saudis official said
2505	0	3413983	3413920	Mailblocks was founded years WebTV was acquired Microsoft	WebTV was sold Microsoft today is called MSN TV
2506	1	2776661	2776608	product is subject petition aluminium alloy rolled plate is used engineering tooling die applications	center petition is plate is used engineering tooling die applications
2507	1	593848	593880	keep fighting law group support	keep fighting law band
2508	1	260925	260953	third trains France were running Societe Nationale des Chemins de Fer said	third trains France run Societe Nationale des Chemins de Fer estimates
2509	1	2255545	2255526	remains Ragusas bury vial Michael blood had donated center	Ragusa remains family bury vial blood had donated center
2510	0	138066	137972	do question motives president assumes garb warrior purposes speech	Byrd speaking Senate floor said questioned motives president assumes garb warrior purposes speech
2511	0	126766	126736	has stores loan compete merchants	has stores loan
2512	1	151890	152260	people testified Congress Wednesday were engaged dispute airing Yankees games	people testified Congress today were engaged dispute airing Yankees games
2513	1	1793541	1793607	Tampering medicine has been arrested lived homes	Tampering medicine was investigators said suspects lived homes
2514	1	2844586	2844316	link Mohammed Pearl was reported Tuesday editions Journal	US acknowledgment suspects Mohammed killed Pearl was reported yesterday editions Journal
2515	1	305630	305407	conflict has killed people province civilians	people civilians have been killed decades insurgency
2516	1	2643172	2643267	Somalia % females have heard Aids % know protect	Somalia report says percent girls have heard AIDS percent know protect
2517	1	2088333	2088281	FBI agent ran received nothing Mr. Connolly said	FBI agent ran received nothing ticket violation
2518	0	2164706	2164291	people were killed scores injured	people were killed attacks
2519	0	1989213	1989116	child was neglected death Scott Andreassi said	Scott Andreassi said family photos home did include Kristen
2520	0	2273670	2273060	Governing Council appointed cabinet ministers saying represented will Iraq	Governing Council named cabinet ministers Monday
2521	0	548992	549040	Joe Lieberman accused President Bush Wednesday presiding economy thinking failing reward innovation workplace	Joe Lieberman criticized President Bush Wednesday economy has kept Americans work
2522	1	332116	331983	Police said had been detained week held days suspects bomb attacks Jakarta city Medan	Police said had been detained week held days suspects bomb attacks
2523	1	2933340	2933394	said be patrolling be areas are conducting prayers	said be patrolling be areas are time 're conducting prayers
2524	1	2886706	2886559	search feature works titles publishers translates pages text	feature has approval book publishers puts pages text disposal Amazon.com shoppers
2525	1	2760846	2760812	dollar rose percent yen JPY climbed percent francs CHF	dollar rose percent currency yen JPY climbed percent Swiss franc francs CHF
2526	0	2945066	2945067	trading Placing buy order fund p.m. ET getting day closing value	pricing Law states shares bought p.m. ET are priced day closing value
2527	0	50656	50518	Fighting continued midnight Ousmane Coulibaly told Reuters satellite phone Sunday	ransacked burned villages Ousmane Coulibaly told Reuters satellite phone bush
2528	0	1209690	1209749	Lou Piniella were ejected arguing Huff was called strikes end ninth	Lou Piniella John McLaren Huff were ejected middle ninth
2529	0	2383572	2383564	Standard Poor index advanced , percent	Standard Poor index
2530	1	2236726	2236448	day soldiers die	're losing soldiers day
2531	0	1451705	1451721	coalition campaign groups body is backing protests NLC called defiance court order banning	coalition campaign groups body is backing action is mobilising protests
2532	0	895132	895292	Seattle band grunge anthem is No. VH1's list 100 Greatest Songs Past Years	See list VH1's Greatest Songs Past Years
2533	1	3443049	3443098	Drinking coffee reduce risk developing form diabetes study has found	Drinking coffee see reduce risk diabetes form disease
2534	0	1901007	1901069	Britain temperatures threatened top F	Germany were expected see temperatures hit C F
2535	1	3280168	3280092	car house were hit shootings said Steve Martin sheriff office	car house were hit shootings deputy sheriff Franklin County Steve Martin said
2536	1	200221	200024	letter sent Times read Associated Press resignation Blair blamed issues apologized lapse integrity	letter sent Times resignation Mr Blair blamed issues apologised lapse integrity
2537	1	3003546	3003536	data confirm demand semiconductor market is rising said George Scalise president SIA	data confirm demand semiconductor market is rising George Scalise SIA president said statement
2538	1	2698796	2698674	pill is expected replace earplugs protection	Nobody is saying pill replace earplugs protection
2539	1	1462409	1462504	Wal Mart nation employer has expanded policy protect employees company officials said Tuesday	Wal Mart Stores Inc. nation employer include gays lesbians policy company officials said Wednesday
2540	0	3176415	3176292	hours trading shares rose cents adding cents session	hours trading shares rose cents Instinet
2541	0	1950621	1950831	are hearing recall recall cases court dismissed Friday	are hearing cases recall prospects are
2542	0	1167666	1167631	reach John A. Dvorak covers Kansas call send e-mail	reach Brad Cooper reporter call send e-mail
2543	1	956231	956502	be paid year Atkinson salary	Dynes be paid year Atkinson salary is
2544	1	1928842	1928345	admits lived life playboy smoking pot chasing women living	Schwarzenegger has admitted living life playboy smoking pot chasing women living
2545	1	375016	374966	case puts Supreme Court debate separation church state	case marks court separation case years
2546	1	2467955	2467995	number inmates fell time generation	number people death row dropped time decade
2547	1	260952	260924	Metro bus rail services France towns Paris Lyon Lille Marseille were disrupted radio reported	Subway bus rail services France cities Paris Lyon Lille Marseille were disrupted transport authorities said
2548	1	859790	859269	contract includes buyout	Perkins had buyout clause contract
2549	1	3102538	3102255	Prosecutors contended Mr. Durst had plotted murder assume Mr. Black identity	Prosecutors maintained Durst murdered Black try assume Black identity
2550	1	1612534	1612553	lives warfighters be placed risk transfer components said Joseph Schmitz	lives war fighters be placed risk transfer components Joseph Schmitz inspector general said
2551	1	1224743	1225510	case Rehnquist said use race was tailored achieve university interest diversity	Rehnquist wrote system was tailored achieve interest diversity
2552	1	2625928	2625910	percent patients surveyed clinics believed myth cancer spreads exposed air surgery poll be published Tuesday	percent cancer patients clinics believed myth disease spreads exposed air surgery survey
2553	1	616425	616448	quarter HP pulled captured percent market	H P came sales percent market revenue
2554	1	679659	679574	Mauresmo has confidence having beaten Serena time is buoyed Venus Williams loss Sunday Vera Zvonareva	has confidence having beaten time is buoyed Venus Williams loss days
2555	1	306643	306346	attack came days suicide bombers drove truck loaded explosives government office complex Chechnya killing people	attacks came days suicide bombers detonated truck bomb Government compound Chechnya killing
2556	0	1402055	1402122	receive reminders dog needs vaccination writes Steinberg University	receive reminders dog needs vaccination car is maintenance said
2557	0	147744	147573	afternoon trading average was percent	sinking lows March average has rallied %
2558	1	1717414	1717547	legislation opens way police personnel be deployed Solomons carry functions	legislation enters force opens way police personnel be deployed Solomon Islands carry functions
2559	0	1268574	1268483	Falls euro yen pushed dollar yen pair yen Friday level	currency euro was yen level
2560	0	3173810	3173777	Wells Fargo Quicken Loans be reached comment Wednesday afternoon	Wells Fargo was comment spokeswoman declined comment
2561	1	2704862	2704026	FBI is trying determine officials members vice president staff focused Wilson learned wife employment CIA	FBI is trying determine officials members vice president staff focused Wilson learned wife employment agency
2562	1	2504394	2504360	Mr Neil said source report say inspectors have unearthed minute amounts material	BBC group report say inspectors have unearthed minute amounts material
2563	0	1851731	1851926	Marjorie Scardino executive said have headline	Pearson led Marjorie Scardino executive publishes results week
2564	1	1840006	1840048	Randall Simon singled run	Randall Simon followed RBI single
2565	0	2274889	2274833	was times day died said	fact was times stage looked said
2566	1	1111135	1111162	action is concurrence House appeared measure faced road	action is concurrence House were predicting bill meet
2567	1	238654	238556	is case woman years dedicated life country said Janet Levine	case is woman years dedicated country Levine said
2568	0	3329379	3329416	SP2 is security enhancements Windows Internet Connection Firewall ICF	firewall Windows XP was known Firewall ICF
2569	1	1547600	1547406	Iraq Sen Pat Roberts R Kan. chairman intelligence committee said CNN's Late Edition Sunday 're fighting effort	Iraq Sen Pat Roberts R Kan. chairman intelligence committee said CNN's Late Edition yesterday 're fighting effort
2570	1	2242224	2242625	yield benchmark Treasury note rose percent Aug. percent June	yield Treasury note rose % % Thursday
2571	0	1770489	1770322	farmers market reopened Saturday people remained condition	people remained Saturday condition
2572	1	2362761	2362698	landslide Chungchong province derailed train passengers were injured television said	Chungchong province landslide caused train derail injuring people television said
2573	1	2120441	2120430	Trillian representative did return e-mail requesting comment	representative did return calls seeking comment
2574	1	875530	875567	State health officials have reported cases Wisconsin Indiana Illinois	yesterday afternoon cases had been reported Wisconsin Indiana Illinois
2575	1	2706577	2706249	charges have been filed deaths victims Lupas said authorities were making progress case	charges have been filed deaths prosecutor David Lupas said authorities were making progress case
2576	1	1629896	1629393	head panel Tillie Fowler US representative Florida told commanders cadets do trust	head panel Tillie Fowler Florida told commanders cadets do trust
2577	0	1465073	1464854	help draft plan attack obesity Kraft implement years	team help draft plan end year attack obesity
2578	0	923806	923784	Cable lines increased percent	year ADSL increased percent
2579	1	2348149	2348163	's Senator Clinton seek politicize nominee Governor Leavitt said Taylor Gross spokesman	is Senator Clinton seek politicize nominee Governor Leavitt
2580	1	882005	881903	girl turned days convenience store cities helped lead police abductor	arrest came hours girl turned convenience store cities helped lead police abductor
2581	1	1082745	1082697	Ride astronauts Story Musgrave Robert Hoot Gibson Daniel Brandenstein enter hall fame	Ride be enshrined astronauts
2582	1	195728	196099	amount be pass Senate moderates have refused go	amount be summon majority Senate moderates have refused go
2583	1	1850477	1850442	varied ranging per cent cent per cent speciality US brand called American Spirit	results ranged per cent per cent per cent speciality brand called American Spirit
2584	1	960482	960585	board is investigating shortage funds shuttle program compromised safety	board is investigating compromised safety shuttle
2585	1	607085	607213	island nation reported cases May record cases May making Taiwan epidemic world	Taiwan reported cases May record cases May making epidemic world
2586	0	1787955	1787922	year posted profit cents share	was cents share quarter
2587	1	2726643	2726697	Michael Foale is fly space take post commander International Space Station	Michael Foale is way take command space station
2588	1	2587767	2587673	clash police Lt. Mothana Ali said demonstrators had gone station demanding jobs	Baghdad police Lieut
2589	1	2750580	2750611	Clark said program cost year be part Department Homeland Security	Clark Democrats seeking nomination said program cost year be Department Homeland Security
2590	1	1916325	1916124	Ximian brings	Ximian brings Novell Linux expertise strengthens ability work leverage initiatives
2591	1	1260012	1260081	Video replays suggested ball had hit ground making contact Sangakkara foot	Television replays showed ball had touched ground Sangakkara boot
2592	1	1002861	1002848	GPO closed bookstores San Francisco Boston Philadelphia Chicago Birmingham Cleveland Columbus	agency has closed bookstores San Francisco Boston Philadelphia Chicago Birmingham Ala. Cleveland Columbus Ohio Washington
2593	1	342319	342066	Peterson is charged counts murder deaths	Peterson is awaiting trial counts murder deaths wife Laci son
2594	0	3181208	3181242	victim Michael Walker was struck torso bullet perforating lung	victim Michael Walker Barbey Street was struck neck
2595	0	1438101	1437632	morning trading Dow was percent having shed percent week	trading average was percent having slipped points Monday
2596	0	3448500	3448457	Ryland Group nyse RYL news people company sank percent	Ericsson nasdaq people jumped percent
2597	0	1490044	1489975	Corixa shares rose cents yesterday Nasdaq Stock Market	Shares Corixa rose cents percent close
2598	1	869770	870219	PeopleSoft board has business days evaluate Oracle offer make recommendation shareholders	PeopleSoft review Oracle tender offer make recommendation shareholders
2599	1	3261114	3261175	named man charged Noureddinne Mouleff year origin was arrested town Eastbourne week	week Nur al Din Muliff year origin was arrested town Eastbourne
2600	0	1721812	1721993	Fatalities rollover crashes accounted percent increase NHTSA said	fatalities accounted percent number deaths
2601	0	1219621	1219396	play Success Rock Hunter satire Hollywood lasted year Broadway	play Success Rock Hunter lasted year Broadway was filmed Fox
2602	1	2532890	2532868	am entries concerning servicemen police records said spokesman British High Commission Nairobi yesterday	am entries concerning rapes servicemen police records spokesman said
2603	1	941629	941684	Amrozi said Jews US allies had plans colonise countries Indonesia	Jews Americans allies had plans colonise nations Indonesia Amrozi said
2604	1	3244942	3245075	is water finder Odyssey Marine Exploration Tampa Fla. does have share wealth governments	is water Odyssey Marine Exploration does have share wealth state governments
2605	1	774666	774871	number people were killed	people were killed injured attacks
2606	1	2694616	2694831	sources spoke condition anonymity confirmed Associated Press Limbaugh was being investigated Fla. state attorney office	officials confirmed Limbaugh was being investigated Fla. state attorney office
2607	1	763570	763491	want win think 's have won get	want win think is won are says
2608	1	61159	61387	CS division Financial Services made net profit percent quarter	CS Financial Services made net profit percent quarter year
2609	1	1396810	1396798	answer group said be create format be used devices accommodate formats	DHWG says create format be used devices accommodate formats
2610	1	958161	957782	Committee approval expected today set stage debate Senate floor Monday	clear way debate Senate Monday
2611	1	1782250	1782593	proponents claim have turned signatures	sponsors say have submitted signatures
2612	1	3355473	3355625	Kelly said Mr Rumsfeld month made suggestion year honour go men women wear US uniform	Kelly said Rumsfeld November interview made suggestion year honor go men women wear U.S. uniform
2613	1	1418561	1418105	Carlton Dotson teammate lives Hurlock Md. said talked police Friday was instructed talk case	Carlton Dotson was team season lives Hurlock Md. said was told talk case
2614	0	368021	368077	PowderJect is percent owned CEO Drayson UK businessman family	PowderJect percent owned Paul Drayson family reported profit month
2615	0	1802596	1802526	Joel Klein said push standards accountability is showing results	Joel Klein said was results
2616	0	123103	123128	husband family says has passed tests	Web site said Dr. Aronov had passed tests administered police
2617	1	3442417	3442438	disability declined percent study said	people disability declined percent
2618	1	1079150	1079096	Admiral Black has provided guidance thousands service men women years service Bill Frist said yesterday	Admiral Black has provided guidance thousands servicemen women years service Frist said
2619	1	775854	775892	Monday Christian Ganczarski was apprehended airport was appear anti-terrorism judge officials said	Monday Christian Ganczarski was apprehended airport was appear anti-terrorism judge days officials said condition anonymity
2620	0	2662158	2662046	Standard Edition is processor user	Standard Edition is processor version Oracle Standard Edition Database
2621	0	2082785	2082239	Ottawa police reported cases looting deaths attributed outage pedestrian hit car fire victim	Canada capital Ottawa police reported deaths linked power outage pedestrian hit car fire victim
2622	0	2464926	2464870	teen was condition wounds police said news release	teen was condition Medical Center police said news release
2623	1	20923	20886	United has paid city penalties missing round employment targets	United has paid penalties failing meet employment targets
2624	1	3301459	3301557	Ozzy Osbourne was care today continued recovery accident	Ozzy Osbourne be kept care days accident doctor said tonight
2625	1	1692026	1692079	Analysts surveyed Reuters Research expected earnings cents share revenue	Analysts expect earnings cents share revenue survey Reuters Research
2626	0	1545837	1545878	plans visit AIDS clinic Uganda meet mothers Nigeria	plans visit South Africa make stops Botswana Uganda Nigeria
2627	1	1033204	1033365	O'Brien was charged leaving scene accident felony	Bishop Thomas O'Brien was booked charge leaving scene accident
2628	1	3254208	3254262	Ken Salazar said office has filed suit Invesco charging violations state act	Ken Salazar filed lawsuit Tuesday Invesco accusing violating state Act
2629	1	2857994	2857985	Preventing gains News Corp NCP.AX fell percent Brambles BIL.AX dropped percent performance	Holding market News Corp NCP.AX fell percent Brambles BIL.AX dropped percent performance
2630	0	1077146	1076866	Police said children were apartment days	Police said children were days lay
2631	1	3065081	3065062	were charged robbery impersonation police officer	teens are being held charges robbery impersonation police officer sources said
2632	1	3003054	3002969	lines formed gas stations people rushed get money cash machines Sunday Israelis prepared weather strike threatened paralyze country	lines formed Sunday gas stations people rushed get money cash machines Israelis braced strike effects
2633	1	2570310	2570364	confessed 's fear start are mercy winds	said was fear start are mercy winds
2634	0	2309422	2309399	Marc Garber Whitley attorney had view	Whitley attorney Marc Garber called ruling victory
2635	1	1808839	1808866	Siebel soared tech boom has cut workforce end	purge Siebel have cut employees end
2636	0	1458116	1457912	lawyer William Zabel be reached	Ms. Kennedy Cuomo's lawyer William D. Zabel said comment
2637	0	315770	315638	Metropolitan Transportation Authority was given weeks restore fare commuter railroad rates York declared	Metropolitan Transportation Authority plans appeal was given May restore fare commuter railroad rates
2638	1	3059963	3059991	Microsoft week released update fix bug suite	Microsoft has released update office suite Office
2639	1	2854524	2854472	genes chromosome are thought be	genes are believed be
2640	1	2724579	2724652	% twentysomethings are is pounds weight	percent Americans are pounds weight
2641	1	1780523	1780684	is danger casualties something	Howard said was risk casualties
2642	1	862810	862724	was crying said Isa Yasin owner store	was crying was said Yasin
2643	1	1048574	1048764	flood blocked airport road swamped depot	water blocking airport road swamped buildings depot
2644	1	201919	201848	wants kill suppose be somebody tried kill man said	's wants kill suppose be somebody tried kill man
2645	0	968647	968699	Sovereign based Philadelphia expects close acquisition quarter	Sovereign said expects merger close quarter shareholder approval
2646	0	174280	174670	Nasdaq Composite Index IXIC jumped points percent	Standard Poor Index .SPX was points percent
2647	0	1958081	1958144	.IXIC ended points percent	Standard Poor .SPX advanced points percent
2648	0	2798493	2798323	campaign started September was designed show police presence London	profile campaign was designed show police presence London resulted arrests spokesman said was
2649	0	2996241	2996734	Tom Hamilton said daughter was condition attack Friday morning	Bethany remained condition attack Friday morning talked attack Saturday
2650	1	3271456	3271286	governments have said support waver sentiment is rising	governments countries have said opposition support waver
2651	0	2182379	2182281	U.N. inspectors found traces uranium facility report U.N. agency says	inspectors have discovered traces uranium facility heightening worries country have program
2652	0	199488	199513	being drafted service has racked accidents deaths	has safety record accidents resulted deaths
2653	0	1399401	1399370	tests are	tests are cost today
2654	1	1807913	1807986	were basing decisions information had time said	insisted mission managers were basing decisions information had time
2655	0	2015389	2015410	Calgary woman is twenties donated blood Aug	woman has symptoms illness donated blood Aug
2656	1	221515	221509	John W. Keker said client is	statement Monday lawyer John Keker said ``Frank Quattrone is
2657	1	1851555	1851377	said Qualcomm has enjoyed years selling CDMA chips competition	Qualcomm has enjoyed years competition Hubach said statement
2658	1	345305	344783	passed Republicans won support senators Democrat Ben Nelson Nebraska Republican George Voinovich Ohio	passed Republicans won support Voinovich senator Nelson Nebraska
2659	1	422013	421929	jump tobacco shares was led New York Altria rose percent	Shares cigarette makers jumped news led New York Altria rose percent
2660	1	2930014	2930092	Veritas offer products Server quarter year	beta Veritas products Linux Server drop hands customers
2661	0	1273439	1273223	Washington said was needed prevent complaints being filed place	US insisted wanted done prevent complaints being filed place repealing law
2662	0	1787954	1788039	Southwest net income amounted cents share	government grant added airline earned cents share
2663	0	953776	953760	Standard Poor Index ended points percent ending June	Standard Poor .SPX was points percent
2664	0	1342025	1341941	Lee is indicted prosecutors seek death penalty	Prosecutors filed motion informing Lee intend seek death penalty
2665	1	3059966	3059994	Microsoft has released patches versions Office	patches are versions Office
2666	1	1054641	1054466	Nasdaq Composite increased points per cent	Nasdaq Composite Index was points percent
2667	0	2631971	2632114	airlines had revenue year	Sept. airlines have lost
2668	1	210652	210694	politicians risked careers fighting bigotry intolerance were honored Monday Profile Courage Awards	politicians ``stood hatreds were honored Monday Profile Courage Awards Library Museum
2669	0	1636439	1636701	effort is Bush administration effort expand role organizations government services	July Bush administration effort expand role organizations government services enlists youth groups programs
2670	1	722302	721936	said expects complaint Commission	Stewart faces investigation Commission
2671	0	1977631	1977694	.IXIC lost points percent	.IXIC was point
2672	1	912583	912423	aide Sheldon Silver was charged Wednesday raping year state Assembly employee	aide Sheldon Silver was arrested yesterday raping year staffer night town
2673	1	3452805	3453061	Officials say Peeler Jones were had marriage	GBI Ms. Peeler Mr. Jones were had marriage
2674	0	611560	611447	made decree June measure was limited city Arequipa protests privatization power firms	measure was limited city Arequipa protests killed people sale power firms
2675	0	2686714	2686744	married Marta Casals widow Pablo Casals	Istomin married Casals widow Marta Casals death
2676	1	1583419	1583736	have found smoking gun Scott Hubbard said	have found smoking gun said Hubbard director NASA Ames Research Center California
2677	0	2452548	2452405	Washington Times reported yesterday Army Capt	arrest was reported Washington Times today
2678	1	2430069	2429899	cards are issued Mexico consulates citizens living show date birth photograph address card holder	card is issued Mexico consulates citizens living shows date birth photograph address cardholder
2679	1	139941	139792	chapter trilogy Matrix Revolutions is November	film Matrix Revolutions be released November
2680	1	1530052	1529676	losses occurred Willow Canyon areas Mountains threatened week fire had blackened acres	losses occurred Willow Canyon areas Mountains threatened Aspen fire
2681	1	144946	144925	election increases board people	appointments increase Berkshire board members
2682	0	1259546	1259298	U.S. appeals court San Francisco disagreed upheld law	court reversed decision U.S. appeals court upheld law
2683	0	1427843	1427658	Boston Archdiocese has faced waves scandal have angered victims advocates parishioners priests	waves scandal angered victims advocates parishioners priests point Law run archdiocese
2684	0	2662092	2662046	is version database	Standard Edition is processor version Oracle Standard Edition Database
2685	1	202295	202144	made mention role organisation Jemah Islamiyah accused being attacks	address made mention role Jemaah Islamiyah was attacks
2686	0	1894838	1894788	CIBC executive described returns earned bank Enron deals	report quotes e-mails CIBC executive described returns earned bank Enron deals
2687	1	774300	774517	MDC said supporter Tichaona Kaguru died hospital Wednesday being tortured assaulted soldiers putting protests	MDC said opposition supporter Tichaona Kaguru died hospital being tortured assaulted soldiers putting protests
2688	0	129778	130265	Nasdaq Composite Index lost percent slide days	Nasdaq Composite Index rose percent June
2689	1	1428346	1428187	leaves risk aid cutoffs said Richard Boucher did identify	leaves risk aid cutoffs Boucher said identifying
