	Quality	ID1	ID2	String1	String2
1806	0	1802897	1802788	week lawyers,asked grant have lead,Warner clemency conditions sentencing hearing	week lawyers governor,asked grant declined intervene,Gov. Mark R. Warner clemency
1807	1	2758339	2758298	,have do 's designing,amount work set architectures	,have got do ai said,amount work instruction set
1808	1	2861238	2861348	Defense attorneys,said shot struggled entered,Durst Black face gun man apartment	attorneys Durst,contend shot struggled entered,client Black face gun apartment
1809	0	1868298	1868428	Nasdaq Composite Index,rose,points percent data	.SPX Standard Poor,climbed,points percent
1810	1	2905139	2904947	fires,Fanned were raging having burned,winds humidity places hectares	winds humidity,created have burned,conditions fires places acres
1811	1	2613357	2613445	condition,is associated,heart disease kidney blindness amputations	diabetes,run,risk complications heart disease kidney blindness amputations
1812	0	1264509	1264471	July software,supports,	OpForce product,works,Solaris AIX Windows servers
1813	1	3271341	3271457	United States Powell,welcomes said,NATO role Iraq stabilization	United States Mr. Powell,welcomes told,NATO role Iraq stabilization colleagues speech today
1814	1	264284	264662	March indexes market Nasdaq,were hitting has barreled,levels lows October percent	March indices market Nasdaq,were hitting has climbed,levels lows October per cent
1815	1	3313731	3313577	September Singapore researcher year,contracted working,SARS laboratory	case August laboratory worker year Singapore,developed,SARS
1816	1	962010	962035	,characterized,bid behavior company history	Conway,called,move behaviour company history
1817	1	425188	425211	March percent users,connected used,cable modem DSL service	survey percent users,had connected,cable modems percent DSL technology
1818	1	103280	103431	Martin Cauchon Jean Chrétien,have said introduce decriminalize,government legislation possession amounts pot use	Martin Cauchon Jean Chretien,have said introduce decriminalize,government legislation possession amounts pot
1819	1	35944	36187	Eustachy,acknowledged was seeking,news conference Wednesday alcoholic treatment	Eustachy,disclosed is seeking,week alcoholic treatment
1820	1	1819445	1819733	candidates,were scheduled address,forum	candidates president,said participate,conference Monday
1821	0	205044	205100	Miodrag Zivkovic Liberal Alliance Montenegro,won got,percent vote Dragan Hajdukovic	radical Miodrag Zivkovic Liberal Alliance,came,percent vote
1822	0	110731	110648	Chauncey Billups,demonstrated scoring,he's games points Magic	Billups,scored,points games series Magic
1823	1	1748966	1748905	Moffitt,said need be replicated pursued,results study testing individuals presence versions gene	Professor Moffitt,said needed be replicated pursuing,results testing individuals presence versions gene
1824	0	202023	202003	trial suspect bombings year Sky News,killed opened reported,people Indonesia today	suspects October nightclub bombings,killed went,people Bali trial Monday security
1825	0	2221631	2221643	average,,	hour trading average,was,percent
1826	1	2302763	2302806	Ciobanu Softwin,convicted face designed prosecute said,years prison laws Romania cybercrime	Ciobanu,face,years prison law Romania BitDefender Web site
1827	0	2582380	2582198	Jenifer Thompson,said is continuing work,company authorities	Jenifer Thompson,referred,calls FBI
1828	1	3104302	3104259	Pentagon Inspector General Department Defense,has been asked investigate were awarded,telecom licences	source Pentagon,said had been asked investigate were awarded,Defense Department inspector general licences
1829	1	1738301	1738620	Police,believe strangled have been assaulted,someone	Park,appeared have been strangled assaulted,Homicide Capt
1830	1	3253747	3253789	Monday,announced,resignation Phil Condit	move,came resigned,hours company Phil Condit
1831	0	2469445	2469648	,needs be winning,horizon war terrorism	,be winning,horizon promise world war terrorism
1832	1	1081760	1081734	technologies products,be,center week	products,be,show
1833	1	248301	248261	shares,were,cents percent Stock Exchange Tuesday	shares PG&E,gained,cents Tuesday trading Stock Exchange
1834	1	2274844	2274714	Kelly,killed being exposed claimed had embellished justify,source BBC report government evidence Iraq weapons war	,killed being exposed claimed exaggerated,source BBC report government case war Iraq
1835	0	2254357	2254321	p.m. EDT center Hurricane Fabian,was located,latitude north longitude west miles Lesser Antilles	p.m. EDT center Grace,was,latitude north longitude west miles Corpus Christi
1836	1	1548367	1547965	justice,announced ended was seen making,retirement court term June efforts	Justice O'Connor justice,announced ended was seen making,retirement court term June campaigns
1837	1	682443	682404	action bribery Wolfowitz,solve said,North problem	Wolfowitz,admitted solve,Saturday action scale bribery issue
1838	0	2690077	2690016	Californias rate,was posted,percent August September	unemployment rate,fell,percent August
1839	1	1090329	1090624	statement,said appeared had fallen,side bit	Zilkha,conceded issued have fallen,statement Tuesday group bit
1840	0	1263331	1263691	movie companion game,opens has been,weekend sale month	movie companion game,opened has been,weekend number spot sale month
1841	0	3130888	3130842	spokesman Office U.S. Attorney,was,comment	spokesman office Attorney Manhattan,had,comment
1842	1	3020597	3020740	Sgt. Ernest Bucklew,was coming bury,Iraq mother Pennsylvania	Ernest Bucklew,was headed,mother funeral Pennsylvania
1843	1	798489	798424	Shares Bristol Myers,rose,trading close Stock Exchange	Bristol shares,rose closing,percent Stock Exchange
1844	0	3296376	3296429	Foreign Office,says is has been charged,Heaton detention offence	Foreign Office,said was had been charged visited,Heaton consul officials detention Thursday
1845	0	2786920	2786884	states,are,Alaska Arizona California Colorado Hawaii Maine Nevada Oregon Washington	states,have legalizing,laws marijuana patients physician recommendations Alaska California Colorado Hawaii Maine Nevada Oregon Washington
1846	0	3378968	3378898	William Winkenwerder secretary defense health affairs,do use told,service members guinea pigs Pentagon briefing	Dr. William Winkenwerder secretary defense health affairs,stand said,program
1847	1	2413558	2413644	June year Red Cross,has spent taken,disasters donations	July June Red Cross,spent taking,disaster relief
1848	1	3182444	3182413	United States Britain,are seeking hand,backing United Nations agenda power Iraqis	United Nations States Britain,are seeking hand,backing agenda power Iraqis
1849	1	1694566	1694515	US version,cost,licence version	,Contribute costs,license version
1850	1	1396791	1396813	format IP,be has been ratified licensed,standard standards organization terms	format IP,be ratified licensed added,standards organization terms
1851	1	2513568	2513541	Damascus Ahmad al Hassan,called,charges	Damascus Information Minister Ahmed al Hassan,dismissed,claim
1852	0	1096756	1096779	Index Standard Poor,edged,points percent	Nasdaq Composite Index,was,points percent
1853	0	1140010	1139774	,said ordered reserved,store copies	Johannesburg store copies,have been ordered,
1854	0	1050307	1050144	Allan Hoffenblum consultant,'s going be said,ride	rest Allan Hoffenblum consultant,is said,
1855	1	2055389	2055336	Water samples,are being tested determine caused,state lab reaction	Water samples,are being sent,state health department analysis
1856	0	2243130	2243048	.DJI,rose,points percent	Dow Jones,rose,points Friday gain % day week
1857	1	2244016	2243958	decision Charleroi,have said,implications airports France	decision Charleroi,have,implications state airports France
1858	0	3171616	3171578	Dr. Julie Gerberding director federal Centers Disease Control Prevention,is said,	Dr. Julie Gerberding director federal Centers Disease Control Prevention,'re seeing said,levels flu infections places
1859	1	2759796	2759805	upside Coca Cola Co. nyse KO news people,reported helped,profit quarter Thursday demand	Coca -Cola Co. KO,reported helped,profit quarter demand Thursday
1860	0	1737212	1737529	office Shelley,reported have been,Friday signatures	office Shelley,released said had reported counting,signature counts Friday counties signatures
1861	0	1896014	1896214	Canada,Arguing was has threatened is justified,case example trade backlash Tokyo's ban grounds	Canada,is has threatened justified,meat exporter Japan trade backlash Tokyo's ban grounds
1862	1	2541916	2542007	shooting,happened shared,a.m. living room home family city westside	shootings,happened shared,a.m. living room home family Gary side
1863	1	2142072	2142145	spokesman Tom Parker,said respond,Moore attorneys complaint Monday	Parker,said were reviewing respond,Moore lawyers complaint Monday
1864	1	2815613	2815697	Southwest,made said,discovery Houston aircraft statement	airline,said was made,discovery plane Houston
1865	0	1396772	1396869	group,expects issue release,guidelines end year products	group,expects roll,products half
1866	1	3317938	3317904	sentence Spitzer,reflects views said,seriousness office courts crimes statement	Mr. Spitzer,said reflects view,statement sentence seriousness office courts crimes
1867	1	1475739	1475789	Bush,said feel are attack,resistance forces U.S. presence conditions	,are feel attack,conditions
1868	1	1805615	1805417	Wall Street,regained were killed,track yesterday Saddam Hussein sons firefight Iraq	WALL,,
1869	1	775031	775074	prosecutor,said were searching arrived,investigators home Muenster presence wife news death	Investigators prosecutor Wolfgang Schweer,were searching came said,home Muenster presence wife news death
1870	1	2616455	2616441	move,has been predicted follows retire,industry observers announcement Christopher Galvin company	move,has been predicted follows,industry observers departure Christopher Galvin company
1871	1	562791	563043	United States Russia,have spent designed land,billions 1960s handful space craft Mars	United States Russia,spent meant land,billions craft radio findings Mars
1872	1	617943	618357	Charles Howell,picked provided,knowledge year insight round Memorial Tournament Dublin Ohio	Charles Howell,picked provided,knowledge year insight Thursday round Memorial Tournament
1873	1	2560834	2560777	Avalon,means support,Windows OS styles user interfaces elements	Thanks Avalon Longhorn,support,styles user interfaces elements
1874	1	2315356	2315463	priests,were go exercised,church channels rights canon law	priests,went exercising,church channels rights canon law
1875	1	1550874	1550974	Pentagon officials,were build said,plans US bases Africa	officials,are build say,plans U.S. bases Africa
1876	1	1075243	1075339	Sarah Weddington,represented be reached,McCorvey comment	Sarah Weddington,represented did return seeking,McCorvey call comment
1877	1	1568540	1568627	Monday CIA,said concluded is,analysts Saddam speaker tape	CIA Monday,said concluded is,analysts Saddam speaker tape
1878	1	667354	667115	report inspector general Justice Department,found were jailed adopted,problems government handling foreigners blanket edicts department attacks	Office Justice Department Inspector General,described held,problems Bush administration actions foreigners immigration violations attacks
1879	1	41117	41031	agreement LendingTree shareholders,receive,USAi share LendingTree	stock transaction LendingTree shareholders,get,shares USAI stock share
1880	1	1629264	1629180	prosecutors,told want moved,judge yesterday trial John Allen Muhammad area	Prosecutors,reversed said support moving,course Friday murder trial John Allen Muhammad Washington suburbs
1881	1	633371	633452	Greenspan,is sets,head U.S. bank interest rates	Federal Reserve Greenspan U.S. bank,decides,interest rates world economy
1882	0	2690016	2690096	unemployment rate,fell,percent August	unemployment rate County,dipped,month percent percentage point August
1883	1	402118	402005	Others student,rushed protest tossed leaving,aisle remarks cap stage	graduate,tried rush tossed leaving,podium cap stage
1884	0	1729854	1729826	chip sales AMD,jumped,percent year	sales,grew,percent
1885	1	2320029	2320049	year Congress,passed end dated,buyout legislation peanut farmers program Depression	year Congress,passed ending,buyout legislation peanut farmers program
1886	0	516184	515989	Edward Skyler spokesman mayor,Responding said bear,comptroller statements sensationalism relation facts	Jordan Barowitz spokesman Michael Bloomberg,said bear,Comptroller statements sensationalism relation facts
1887	1	507548	507739	Iran,be put try remake said,notice efforts Iraq image	Iran,be remake put said,notice attempts Iraq Iran image
1888	1	741059	741125	,is be put said permit,process place transition war peace	,added Let be put ensure,process place transition war peace
1889	0	2668628	2668543	conservatives,are,minority Episcopal Church	letter,indicates bolstering,Vatican interest conservatives Episcopal Church
1890	1	2810634	2810670	Ibrahims David Staffenberg,had plan,separation operation Aguirres weeks	operation David Staffenberg,separate plan,twins weeks
1891	1	2546178	2546202	,was diagnosed ensure received,today CJD treatment	,added were diagnosed ensure received,vCJD treatment
1892	0	2908282	2908123	,has,margin error percentage points	poll,had,voters sampling error percentage points
1893	0	44118	44096	Representatives groups,named run,cross section residents yesterday affairs US military	Representatives groups,named run be held,cross-section residents yesterday affairs U.S. military elections
1894	1	2696432	2696850	,think 's invested got did deserve,hope McNabb lot credit performance team	,is invested got did deserve,hope McNabb lot credit performance team
1895	1	2949356	2949316	COUPLE,have been arrested starving letting feast,sons daughters front	couple police neighbours,starved allowing feast said,sons years daughters takeaways today
1896	0	440225	440402	police authorities nothing,are treating has been ruled,explosion matter	,Acting,Francisco
1897	1	2110348	2110356	ELF,has claimed say threaten damage,responsibility slew arson attacks entities members environment	group,has claimed say damage,responsibility series arsons entities members environment
1898	1	2942193	2942084	Claudia Gonzles Herrera attorney general charge case,said show takes,arrests Guatemala defense Maya heritage	Claudia Gonzales Herrera attorney general charge case,said showed took,arrests Guatemala defence Mayan heritage
1899	0	101739	101766	Dos Reis,is scheduled be sentenced,Danbury Superior Court morning charges manslaughter assault	Saul Dos Reis,is scheduled be sentenced,Danbury Superior Court death Christina Long
1900	1	1120681	1120716	Gordon,stressed is,bill lesson reflection Admiral Gehman handling Columbia investigation	Gordon,emphasized introduced is,legislation week lesson bill reflection handling Columbia investigation
1901	0	1528030	1528275	Muslims,account,Quetta's people	percent people Pakistan,are,Sunnis
1902	0	1290542	1290504	percent men,took developed,placebo prostate cancer	researchers,found took developed,percent men finasteride prostate cancer
1903	1	3073773	3073779	Lay,had contended turning violate,documents right self incrimination	Lay,had refused turn asserting,papers right self incrimination
1904	0	992998	992963	Friends,said worked helped get,Frank Riva construction Manhattan son union	Riva,had helped get land,son Frank Riva Jr. construction workers union job
1905	0	124994	125207	panel US Circuit Court Appeals,upheld,California ban ruling December	December decision U.S. Circuit Court Appeals,upheld banning revived,California law assault weapons gun-ownership debate
1906	0	1994696	1994952	Cardenas Estrada,is have denied,trial plunder involvement	Mr Estrada,is has denied,prison involvement mutiny
1907	1	1596215	1596239	number passengers,was known be keep,ferry operators passenger lists	number passengers ferry,was known be determined do keep,ferry operators passenger manifests
1908	1	1404484	1404314	percent men drug,developed,tumors percent placebo	,found had taking,percent men finasteride tumors placebo
1909	0	2839411	2839475	MPx200,sell is,AT&T Wireless mMode service	phone,is,service plan
1910	1	821520	821384	division,be focused protecting protect,task nation assets infrastructure	division,be focused protecting protect added,task nation cyberassets assets
1911	0	261202	260995	WHO experts,did say were,Hebei areas	Hebei,has reported did say were,cases deaths WHO experts areas
1912	1	1538790	1538868	Sales singles albums,be included,Billboard charts configurations	download sales albums singles,be included,charts
1913	1	621407	621315	findings,were reported,edition Nature Medicine	findings,are published,today edition journal Nature Medicine
1914	1	2748306	2748295	Kerry month,outlined authorizing transferring,U.N. resolution force U.S. command responsibility United Nations efforts	Kerry,outlined authorizing transferring,month UN resolution force US command responsibility efforts
1915	1	3106657	3106635	Downer,said had asked be considered arrived,Kurds refugees boat Melville Island week	Alexander Downer yesterday,claimed had asked be considered arrived,group Kurds refugees Melville Island week
1916	1	1824224	1824209	troops,seized demanding resign gave retreated,Manila complex government hours	troops,seized demanding resign ended returned fired,Manila complex government standoff Sunday barracks shot
1917	0	1701370	1701277	government,identified,hijackers Francisco Lamas Carón Luis Alberto Suarez Acosta Yosvani Martínez	ministry,said shot,hijackers Francisco Lamas Caron Luis Alberto Suarez Acosta Yosvani Martinez reasons
1918	1	1349416	1349690	court O'Connor,expects be wrote,years use preferences	O'Connor,wrote expect be,years use preferences
1919	1	2479147	2479132	FTC,said failed deliver,AOL CompuServe rebates consumers	complaint FTC,alleged failed deliver,AOL CompuServe rebates consumers
1920	1	1467347	1467378	CELF,said is pursuing be,IBM membership plans participant forum	IBM,is pursuing be,membership plans members CELF participant
1921	1	302689	302468	news,came quarantined,authorities Taiwan hundreds hospitals fears epidemic Severe Acute Respiratory Syndrome self island	threat,came quarantined,authorities hundreds hospitals fears epidemic syndrome
1922	0	3164525	3164660	,do wish be told,witness Al Girolami	Peterson,do wish be told was returned,witness judge cell
1923	1	548867	548785	years Lend Lease,has slipped was,stock share price 37th	space years Lend Lease,has slipped hovered,stock share price 37th list
1924	0	2796658	2796682	hours body,wrapped was found dumped,blanket blocks	body,was dumped found,blocks driveway Argyle Road
1925	0	1467588	1467641	panel Satellite Toshiba,offers said,resolution pixels	P25 S507,sports,display resolution pixels Apples PowerBook
1926	0	2228733	2228854	American,makes,trips day percent shopping errands	percent,are running,shopping errands
1927	1	2221657	2221678	afternoon trading Europe CAC France FTSE Britain DAX index Germany,rose gained advanced,percent	afternoon trading Europe CAC France FTSE Britain DAX index Germany,advanced gained rose,percent
1928	0	344782	345304	vote Thursday,came offered,dividend tax provision Sen.	vote Thursday,was eliminates,provision dividend tax
1929	1	3119461	3119491	Lawrence Diamond CFO,did want shut said questioned,Matthew Fishbein	Diamond,did want shut testified,questioning Matthew Fishbein O'Donnell lawyers
1930	1	1264552	1264471	OpForce,supports,Solaris IBM AIX Red Hat Linux Windows	OpForce product,works,Solaris AIX Windows servers
1931	1	1396868	1396786	consumers group,want enjoy said,content source devices locations home	companies,say want enjoy,consumers content source devices locations home
1932	1	1808166	1808434	Columbia,broke,Texas re-entry Feb	Columbia,broke,skies Texas Feb
1933	0	2542022	2541932	family police,had kept said,home objections grandmother	family,had run was living,house objections grandmother street
1934	1	2754803	2754782	senators Republicans,have signed,letter	,signed are,letter senators Republicans
1935	1	3113884	3113810	goals Commission,is ensure work running,producers server software desktop computers Windows Microsoft's	Commission,has said is ensure connect running,goals producers server software desktop computers Windows Microsoft
1936	1	2461128	2461192	Stacy Drake,disagreed did prevail said,Massachusetts request fees basis majority claims	,disagreed did prevail,Massachusetts request fees basis majority claims
1937	1	3290113	3290192	,added win looking,elections rearview mirror	,win looking said,elections mirror
1938	1	1345526	1345340	U.S. rulings,have required identify suspected sharing,Internet providers subscribers files	campaign,comes requiring identify suspected sharing,weeks U.S. rulings providers subscribers files
1939	0	1799475	1799424	,thanked was sitting,boyfriend Sgt. Ruben Contreras stage	officials,has said sat,boyfriend Sgt. Ruben Contreras family today
1940	1	2426922	2427014	offices,were remain,day Friday US time	Government offices,shut were remain,Washington yesterday
1941	1	71782	72136	Bob Holden,asked declare,White House disaster counties	Gov. Bob Holden,asked declare,Bush disaster areas
1942	1	2566397	2566529	affidavit Al Amoudi,made using,trips Libya passport	affidavit,said made using,Mr. al Amoudi trips Libya U.S. passports
1943	0	3111200	3111211	,store,gigabyte information hours music cubic centimetre	,store,gigabyte information quality images hours music centimetre
1944	1	3357076	3357026	attempt month Senate,keep fell,fund year	attempt,keep fell,fund year Senate month
1945	0	352129	352112	coalition,passed legalizing decriminalizing,world laws marriage euthanasia use drugs	coalition,passed legalising,world legislation marriage euthanasia
1946	1	539586	539363	Passenger Keith Charlton night,helped tackle praised known,man efforts flight attendant passengers Greg	Passenger Keith Charlton,tackled praised,attacker efforts flight attendant
1947	1	1072674	1072425	attorney O'Brien Jordan Green,declined comment,	Jordan Green attorney O'Brien,said had,comment
1948	0	2745358	2745404	Revenue quarter,rose,percent	Revenue,rose,percent year
1949	1	1852279	1852455	average,closed,per cent	industrial average DJI,slipped,points percent
1950	1	762446	762324	,did say certify,budget	,said did know certify,budget
1951	0	3337422	3337563	Poland Spain Germany basis deal,were make be found,concessions Brussels	Poland Spain Germany,were talk said,deal
1952	1	2581006	2580932	manager youngster,let was covered watching,apartment baby bathtub towel channel	manager Brianna,let was lying covered watching,apartment mother bedroom baby bathtub towel cartoons
1953	1	2614359	2614340	Tom Galvin,accede explore told,request options Reuters	Russell Lewis vice president Group VeriSign,accede explore said,request options
1954	1	345700	345683	Electronic Data Systems Corp. Thursday,said has asked,Commission company documents contract U.S. Navy	filing EDS,said had asked,SEC information contract US Navy
1955	0	655008	654952	Monday,ratcheted automates defining describing indexing contained,line introduction suite process information database	DB2 Cube Views,automates creating defining describing indexing,process metadata information database
1956	0	2598655	2598686	diplomat,met is,Suu Kyi Wednesday lakeside home Yangon house arrest	Razali Ismail,met is,minutes Suu Kyi winner Nobel Peace Prize lakeside home house arrest
1957	1	3322660	3322644	attorneys Malvo,mounted arguing left tell,insanity defense Muhammad indoctrination	lawyers Malvo,have presented saying left knowing,insanity defense brainwashing John Allen Muhammad Malvo
1958	0	2238105	2238012	Amendment,does say is allowed,exercise religion government buildings	amendment,deals,exercise religion government establishment
1959	0	2268478	2268416	victim Czartoryski,was identified taken said,Hospital condition	shooting victim police,was taken died said,Hospital Center
1960	1	2403100	2403192	students,suffered,symptoms times year	students,having were hung,symptoms times year
1961	1	3116793	3116876	Andrew Stern,said are,unions Dean positions	speech Stern,says are,members Dean positions issues
1962	0	1472318	1472426	Witnesses Malaysia,testify said be,Thursday treason trial cleric Abu Bakar Bashir leader Jemaah Islamiyah	secrecy,surrounding was smashed testified,Jemaah Islamiyah witnesses Malaysia treason trial Abu Bakar Bashir
1963	0	111977	111896	Chelsea defender Marcel Desailly,has been speak,	Marcel Desailly France captain Chelsea defender,believes is,latter
1964	1	1358458	1358496	institute,says underestimates occur,department changes proposal	institute,says underestimates occur is implemented,department changes proposal
1965	0	360333	360465	March percent,connected,cable percent year	March percent broadband users,connected using,percent cable modems D.S.L
1966	0	2579050	2579025	India percent,was followed,Thailand Philippines	supplier medicines,was followed,Canada India Thailand Philippines
1967	1	853475	853342	year per cent youths,reported had started smoke taken,puffs	years percent youths,reported had started smoke taken,puffs
1968	1	3386401	3386434	Thursday authorities,evacuated live closed leading,residents canyon road	Authorities,evacuated closed leading,residents road Waterman Canyon
1969	1	1353170	1353189	EU ministers Gerry Kiely agriculture representative Washington,were invited canceled is closing said,conference union talks reform	Gerry Kiely EU agriculture representative Washington,said were invited canceled is closing,EU ministers union talks reform
1970	0	2421171	2421092	Andrew Sugden Science research,described has broken,find milestone size barrier rodents	Andrew Sugden biology expert managing editor Science,described,find milestone
1971	1	894010	893837	Officials Speedway Rockingham,be reached,	NASCAR officials,be reached,comment Tuesday
1972	0	979620	979602	U.S. Circuit Court Appeals,has unsealed was discussed,transcript court session evidence earshot	U.S. Circuit Court Appeals Richmond Va.,released followed,transcript hearing June proceeding
1973	0	969188	969295	.SPX Standard Poor,dropped,points percent	Nasdaq Composite Index,was,points percent
1974	1	3238581	3238530	wording,was introduced,Senate week Republicans Wayne Allard Colo Jeff Sessions Ala. Sam Brownback Kan	wording,was introduced,Senate week Republicans Wayne Allard Colorado Jeff Sessions Alabama Sam Brownback Kansas
1975	1	1380479	1380626	William Rehnquist Justice Clarence Thomas,were,judges	dissent,was joined,William H. Rehnquist Justice Clarence Thomas
1976	0	977772	977804	Lord Chancellor,was used stamp,guardian Great Seal documents sovereign	Falconer,hold used sign,Lord Chancellor Great Seal instructions sovereign
1977	1	2805768	2805313	Prisoners ears scalps,were tortured executed severed,souvenirs	,tortured shot severing,prisoners ears scalps souvenirs
1978	1	1767361	1767157	U.S. troops,killed coming,Taliban militants fire Afghanistan series attacks	U.S. soldiers military,killed came said,Taliban militants Afghanistan convoy attack Sunday
1979	1	577854	578500	Cindy Yeast publicist year,says began taking avoid affects,supplements years part dementia parents	,started taking stave affects,supplements years dementia parents
1980	1	1428158	1428275	countries,have signed been,months weeks	list nations,have signed,agreements months half weeks
1981	1	3271547	3271275	United States Powell,welcomes said seen,NATO role Iraq stabilisation text remarks Reuters	United States Mr. Powell,welcomes said,NATO role Iraq stabilization speech ministers
1982	0	1598660	1598725	conflict,centers change takes,proposal unemployment fund artists account downtime shows	France,has takes,unemployment fund artists account downtime shows
1983	1	2829194	2829229	,are have referred,father son	,'s have referred,Malvo father son
1984	1	1982137	1982082	therapy study women,combines doubles has found,estrogen progestin woman risk breast cancer	study,has added increases receive,evidence therapy risk breast cancer women combination estrogen progestin
1985	1	1277321	1277116	Mr. Klein,pass remains said,Mr. Cheney Canada supply energy Sunday	,pass remains,Canada supply energy
1986	1	2723203	2723167	,is hope catch advance,web investors self interest cooperation others	Mr Goh,is hope catch advance said,web investors self interest cooperation others
1987	1	1982755	1982770	Dr Michael Cohen,worked said had treated,study doctors year children anorexia boy	Dr. Michael Cohen,worked said had treated,study doctors year children anorexia boy
1988	1	1775223	1775268	Armstrong,'s 'm riding said,years news conference	,think 's 'm riding have,years past
1989	1	841177	841437	,infected had,contact dogs	,infected reported having,contact animals
1990	1	3133255	3133543	news conference Staten Island Roslynn Mauskopf,announced be taking,probe William Murphy	Friday Roslynn Mauskopf,said take,probe William Murphy
1991	1	1984282	1984259	,talked think was,time conversation somebody	,talked think was,time end
1992	1	2332399	2332291	,drenching doused bringing tested,Henri Florida Friday storms lakes rivers	,drenching doused pushing were overflowing,Henri Florida Friday rains areas lakes rivers
1993	1	533680	533673	case,had consolidated filed,suits Rambus	case,consolidated filed,class actions
1994	1	3035916	3035786	,added are going make do broaden,progress tent	,added are going make dont broaden,Democrats progress tent
1995	1	2074182	2074668	Gibson,said are,month press statement film	Gibson,said are,June statement film
1996	1	316018	315837	MTA,had argued needed raise close estimated ranged,fares deficit times	MTA,argued needed raise close estimated be,fares deficit times
1997	0	2758265	2758282	software company world,said recognized posed set make apply,difficulty patches companies updates	software company world,said recognized posed trying apply,difficulty patches companies
1998	0	1733129	1733137	population county,is expected be,population	population Indiana,is expected increase,percent people
1999	1	1958079	1958143	.DJI,ended,points percent data	.DJI,added,points percent
2000	1	544217	544325	vote,came swept taking,days Kurds elections block votes council	vote mayor,followed gave,elections Kurds block votes council
2001	1	1803911	1803964	Dolores Mahoy Colorado Springs Colo.,is be helped,someone legislation Congress	Dolores E. Mahoy Colorado Springs,is be helped,type person legislation Congress
2002	0	2768381	2768348	Silvio Berlusconi,holds said was call,EU presidency meeting leaders month	Silvio Berlusconi,chairing said was call,summit meeting leaders month constitution
2003	0	1595057	1595083	leadership Islamic Jihad Gaza Strip,disowned saying was committed,bombing group ceasefire	leadership group Gaza,insisted was committed,Tuesday ceasefire
2004	0	377195	377203	Cox,said help be involved,state police Sturdivant office investigation	Friday authorities,had said head,state police investigation
2005	1	3326084	3325993	skull,is punctured suctioned causes collapse be removed,brain skull birth canal	skull brain,is punctured suctioned causing collapse easing,skull passage birth canal
2006	1	2764143	2764068	accuser Mackey,arrived wearing hammered,hospital knit panties someone semen sperm Mr. Bryant	accuser,arrived wearing,hospital panties someone semen sperm Mr. Bryant
2007	0	886548	886727	Shinseki,retires included,Wednesday career combat Vietnam head U.S. peacekeeping efforts Bosnia	Shinseki's career,included,combat Vietnam head efforts Bosnia
2008	1	1256514	1256639	Tornadoes,pounded killing destroying,foot rain hail cantaloupes Nebraska Kansas man homes	foot rain tornadoes,pounded killing destroying,Nebraska Kansas man homes
2009	1	2385288	2385256	swells surf,were being felt,sections coast	swells surf,have arrived,mid-Atlantic
2010	1	1066675	1066696	,said fear happened was supported were selected,occasion bits alphabet case	,fear happened is supported were selected said,occasion bits alphabet case
2011	1	2630546	2630578	Wall Street,was waiting report,Alcoa Inc. AA.N earnings close	Wall Street,was waiting report,Alcoa Inc. nyse people earnings close
2012	1	919973	919939	Duisenberg,said released was discuss,interview Bloomberg News television channel Wednesday cuts euro zone	Wim Duisenberg,said was discuss,interview cuts euro zone
2013	0	261466	261502	number cases China,was,day row	Monday number SARS cases China,passed hitting,total
2014	1	34763	34897	Norman McKinlay,said was have been,evidence body bodies area	Norman McKinlay,leading said is have been,investigation evidence body bodies area
2015	0	2169156	2169356	Rosenthal,declined said had,comment Garrett situation Tuesday statement contract negotiation	show Phil Rosenthal,quipped had,statement contract negotiation
2016	1	2631020	2631063	Michael Powell,said throw develop,statement ruling monkey wrench FCC efforts broadband policy	,added throw develop,decision monkey wrench FCC efforts broadband policy
2017	0	2146802	2146689	S.K. Tonapi,told had been killed wounded,Reuters people	Vasant Pitke,told had been killed injured,Reuters people
2018	1	782069	782287	,marked fell,week time year rates benchmark mortgage low	Mortgage rates country,fell have hit,week time year rates low
2019	0	598413	598370	,'ve got said battling overcome,fighting chance Hewitt Davydenko centre court	Hewitt,'m said battling,favourite centre court
2020	1	2949404	2949439	Harris Klebold,killed taking,students teacher lives April	Harris Klebold,killed,students teacher school
2021	0	627204	627159	,reaffirmed resolve,wish North crisis	crisis,has dominated,time office
2022	1	1528194	1528085	,moved started firing told,mosque people Associated Press	,moved started firing,mosque people
2023	0	1598385	1598301	Everything men Thierry Falise photographer,was decided said arrived,advance Bangkok	Thierry Falise photographer,was said arrived,mockery justice parody
2024	0	2324708	2325028	survey households unemployment rate,fell,August percent	analysts,discounted fell,improvement unemployment rate August percent
2025	0	1091525	1091318	bond US30YT=RR,slid,yield percent	bond US30YT=RR,jumped taking,yield percent
2026	1	222638	222492	company,is testing,stages drug rheumatoid arthritis	company,is testing,cancer drug Rituxan use patients
2027	1	3276666	3276656	R&D spending,is expected be,year expectation	research development,is expected be,year expectation
2028	1	684851	684559	relatives victims attack Balinese,were witness attended,court proceedings trial	relatives victims attack Balinese,sat attended,row court trial
2029	0	2242377	2242625	benchmark note US10YT=RR,slipped sending,price yield percent Thursday	yield Treasury note,rose,% Thursday
2030	1	1721054	1721069	California Farm Bureau,did return seeking,calls comment	California Farm Bureau,did have,response Tuesday ruling
2031	1	1693475	1693420	spreads bonds,opened widened,Tuesday ruling Philip Morris USA	spreads,ended widened,Treasuries Tuesday bonds tobacco firms ruling Philip Morris USA
